"Cultivar","GCM","SSP","Time","earliest_bloom","median_bloom","latest_bloom","mean_frost0","mean_frost2.2","mean_Tmean","mean_Tmin","mean_Tmax","frost0_5plus","frost0_1plus","frost2.2_5plus","frost2.2_1plus"
"Regina","EC-Earth3-CC","SSP2","2050",94,118,134,2.24242424242424,0.616161616161616,13.2638559840833,0.786666666666667,25.419898989899,18,6,39,15
"Regina","EC-Earth3-Veg-LR","SSP2","2050",87,112,131,3.3030303030303,1.12121212121212,12.8229063360882,0.32989898989899,25.2378787878788,21,8,42,19
"Regina","FGOALS-g3","SSP2","2050",82,106,127,2.01010101010101,0.464646464646465,12.7204484236302,0.842121212121212,24.950303030303,15,4,35,9
"Regina","FIO-ESM-2-0","SSP2","2050",82,108,127,1.90909090909091,0.636363636363636,13.0845048974594,1.45848484848485,25.2874747474747,14,4,28,8
"Regina","GFDL-ESM4","SSP2","2050",81,105,126,1.73737373737374,0.484848484848485,13.2967967554331,1.10353535353535,25.9788888888889,12,4,31,8
"Regina","HadGEM3-GC31-LL","SSP2","2050",89,112,131,2.83838383838384,0.858585858585859,13.1515216559535,0.619292929292929,25.4938383838384,17,8,41,13
"Regina","INM-CM4-8","SSP2","2050",91,114,131,2.48484848484848,0.626262626262626,13.2121671258035,0.897171717171717,25.6389898989899,16,5,38,9
"Regina","INM-CM5-0","SSP2","2050",80,109,130,4.1010101010101,1.34343434343434,11.9982089837772,-0.211313131313131,24.3654545454545,29,11,51,25
"Regina","IPSL-CM6A-LR","SSP2","2050",84,112,131,2.55555555555556,0.878787878787879,12.5835192837466,0.818686868686869,24.2725252525253,14,6,36,10
"Regina","MIROC6","SSP2","2050",82,110,127,3.32323232323232,1.2020202020202,12.6954365625957,0.202121212121212,25.2262626262626,20,8,43,18
"Regina","MPI-ESM1-2-LR","SSP2","2050",86,116,132,2.85858585858586,0.848484848484849,12.7837534435262,0.497070707070707,25.2840404040404,20,7,43,18
"Regina","MRI-ESM2-0","SSP2","2050",92,114,131,3.15151515151515,1.01010101010101,13.2132552800735,0.591313131313131,25.9429292929293,19,9,39,19
"Regina","NESM3","SSP2","2050",93,112,127,1.34343434343434,0.424242424242424,14.0479093970003,1.86606060606061,26.2757575757576,13,2,25,11
"Regina","ACCESS-CM2","SSP3","2050",80,109,127,2.87878787878788,1.01010101010101,12.8873526936027,0.957272727272727,25.2048484848485,19,7,38,15
"Regina","AWI-CM-1-1-MR","SSP3","2050",83,107,126,1.14141414141414,0.444444444444444,14.138447352311,2.55191919191919,26.1244444444444,6,3,18,6
"Regina","CNRM-CM6-1-HR","SSP3","2050",76,107,127,3.17171717171717,0.848484848484849,12.4371583256811,0.433737373737374,24.9157575757576,21,7,46,18
"Regina","CNRM-ESM2-1","SSP3","2050",93,116,131,2.8989898989899,0.919191919191919,13.2914700030609,0.553636363636364,25.7554545454545,17,7,39,18
"Regina","EC-Earth3-AerChem","SSP3","2050",88,112,130,3.1010101010101,1.19191919191919,12.7185460667279,0.419090909090909,24.9509090909091,20,10,43,17
"Regina","EC-Earth3-Veg-LR","SSP3","2050",78,106,128,2.04040404040404,0.484848484848485,12.6803673094582,1.04636363636364,24.8441414141414,16,3,36,11
"Regina","FGOALS-g3","SSP3","2050",83,107,127,1.88888888888889,0.707070707070707,13.1303860575451,1.31474747474747,25.3438383838384,13,5,31,8
"Regina","GFDL-ESM4","SSP3","2050",82,107,127,1.72727272727273,0.484848484848485,13.2352031680441,1.34181818181818,25.629898989899,12,3,31,6
"Regina","INM-CM4-8","SSP3","2050",92,115,130,2.95959595959596,0.939393939393939,13.2452001071319,0.786161616161616,25.9329292929293,17,9,37,13
"Regina","INM-CM5-0","SSP3","2050",68,104,128,3.85858585858586,1.37373737373737,11.5699097030915,-0.0801010101010101,23.749696969697,28,8,46,24
"Regina","IPSL-CM6A-LR","SSP3","2050",85,111,131,2.18181818181818,0.606060606060606,12.810080348944,1.11313131313131,24.6291919191919,12,5,35,9
"Regina","MIROC6","SSP3","2050",81,108,127,2.34343434343434,0.707070707070707,12.8434423783287,0.897070707070707,25.2258585858586,15,4,39,11
"Regina","MPI-ESM1-2-LR","SSP3","2050",83,113,131,2.13131313131313,0.808080808080808,12.7987220691766,1.02888888888889,24.6533333333333,15,7,32,11
"Regina","MRI-ESM2-0","SSP3","2050",86,112,131,3.5959595959596,1.31313131313131,12.7440713957759,0.313636363636364,25.1706060606061,18,8,43,19
"Regina","ACCESS-CM2","SSP5","2050",75,104,126,2.47474747474747,0.828282828282828,12.7037396694215,0.619292929292929,25.1323232323232,13,7,35,12
"Regina","AWI-CM-1-1-MR","SSP5","2050",79,108,126,1.05050505050505,0.353535353535354,13.4947949188858,2.71707070707071,24.6531313131313,6,2,14,5
"Regina","CIESM","SSP5","2050",86,108,127,4.62626262626263,1.74747474747475,12.9308941689623,-0.454040404040404,26.7647474747475,32,13,55,30
"Regina","CMCC-ESM2","SSP5","2050",80,107,127,2.67676767676768,0.858585858585859,12.6901660544842,0.733636363636364,25.0822222222222,18,5,41,12
"Regina","CNRM-CM6-1-HR","SSP5","2050",69,103,126,2.98989898989899,1.03030303030303,12.1684385521885,0.42969696969697,24.5565656565657,20,7,40,17
"Regina","CNRM-ESM2-1","SSP5","2050",92,117,133,2.74747474747475,0.858585858585859,13.2226438628711,0.531010101010101,25.6283838383838,19,7,42,16
"Regina","EC-Earth3-CC","SSP5","2050",95,117,132,2.11111111111111,0.616161616161616,13.4929269972452,1.20979797979798,25.5850505050505,15,7,30,9
"Regina","EC-Earth3-Veg-LR","SSP5","2050",87,113,131,2.50505050505051,0.858585858585859,13.0667822161004,0.738686868686869,25.4388888888889,17,8,37,12
"Regina","FGOALS-g3","SSP5","2050",81,106,127,1.97979797979798,0.474747474747475,12.7828520048975,0.980505050505051,24.9974747474747,16,4,35,9
"Regina","FIO-ESM-2-0","SSP5","2050",81,105,125,1.60606060606061,0.454545454545455,13.5214022803796,1.23040404040404,26.2862626262626,10,4,30,8
"Regina","GFDL-ESM4","SSP5","2050",75,103,126,2.36363636363636,0.818181818181818,12.961028466483,0.95969696969697,25.4193939393939,17,7,32,13
"Regina","HadGEM3-GC31-LL","SSP5","2050",80,106,127,1.76767676767677,0.606060606060606,13.1654851545761,1.47525252525253,25.3711111111111,14,5,28,8
"Regina","HadGEM3-GC31-MM","SSP5","2050",85,108,126,1.60606060606061,0.575757575757576,13.8835919804102,1.76737373737374,26.6161616161616,11,4,27,8
"Regina","INM-CM4-8","SSP5","2050",90,113,131,2.45454545454545,0.777777777777778,13.1789577594123,0.881616161616162,25.3874747474747,17,8,33,14
"Regina","INM-CM5-0","SSP5","2050",78,106,127,2,0.323232323232323,12.570866238139,0.894040404040404,24.7357575757576,13,3,40,8
"Regina","IPSL-CM6A-LR","SSP5","2050",75,107,128,1.98989898989899,0.646464646464647,12.8165629782675,1.3459595959596,24.640303030303,15,5,31,7
"Regina","MIROC6","SSP5","2050",84,107,126,1.95959595959596,0.606060606060606,12.9975095653505,0.854949494949495,25.4555555555556,13,4,35,10
"Regina","MPI-ESM1-2-LR","SSP5","2050",87,115,132,2.43434343434343,0.727272727272727,12.820422405877,0.935151515151515,24.9093939393939,16,5,35,12
"Regina","MRI-ESM2-0","SSP5","2050",86,109,128,2.67676767676768,1,12.9891758494031,0.76040404040404,25.4008080808081,16,6,39,12
"Regina","NESM3","SSP5","2050",87,108,125,1.35353535353535,0.505050505050505,14.0285858585859,2.21272727272727,26.229595959596,14,3,25,11
"Regina","ACCESS-CM2","SSP1","2085",73,105,126,1.98989898989899,0.676767676767677,12.9881033823079,0.967676767676768,25.3963636363636,14,5,33,10
"Regina","AWI-CM-1-1-MR","SSP1","2085",85,110,130,1.68686868686869,0.656565656565657,13.1093231558004,1.72787878787879,24.6167676767677,15,6,25,11
"Regina","CIESM","SSP1","2085",94,114,129,8.14141414141414,3.53535353535354,13.1702475512703,-2.18919191919192,28.4768686868687,53,21,67,47
"Regina","CMCC-ESM2","SSP1","2085",71,101,125,2.52525252525253,1.11111111111111,13.0325776706459,1.07606060606061,25.3537373737374,13,6,29,11
"Regina","CNRM-CM6-1-HR","SSP1","2085",71,104,127,2.74747474747475,0.747474747474748,11.9253719008264,0.528585858585859,23.6720202020202,18,4,42,15
"Regina","CNRM-ESM2-1","SSP1","2085",93,117,132,2.94949494949495,0.97979797979798,13.3198285889195,0.502828282828283,25.9156565656566,19,8,44,17
"Regina","EC-Earth3-Veg-LR","SSP1","2085",90,116,131,2.95959595959596,0.97979797979798,13.3517252066116,0.606565656565657,26.0679797979798,19,9,39,17
"Regina","FGOALS-g3","SSP1","2085",90,110,127,1.54545454545455,0.555555555555556,13.8304388582798,1.50727272727273,26.4206060606061,12,4,29,10
"Regina","FIO-ESM-2-0","SSP1","2085",86,112,130,3,1.1010101010101,12.7868013468014,0.444646464646465,25.0613131313131,18,9,38,17
"Regina","GFDL-ESM4","SSP1","2085",89,112,130,3.45454545454545,1.16161616161616,13.079496479951,0.150707070707071,25.8227272727273,19,9,47,20
"Regina","HadGEM3-GC31-LL","SSP1","2085",85,107,126,1.75757575757576,0.656565656565657,13.6902035506581,1.47282828282828,26.3549494949495,11,6,28,8
"Regina","HadGEM3-GC31-MM","SSP1","2085",83,109,127,2.2020202020202,0.808080808080808,13.3671881695745,1.28474747474747,25.670101010101,15,6,32,12
"Regina","INM-CM4-8","SSP1","2085",88,112,128,2.34343434343434,1,13.1627976737068,1.06050505050505,25.1861616161616,16,9,31,13
"Regina","INM-CM5-0","SSP1","2085",84,111,131,4.07070707070707,1.43434343434343,12.3026507499235,-0.00797979797979796,24.6332323232323,24,10,48,21
"Regina","IPSL-CM6A-LR","SSP1","2085",82,109,130,2.91919191919192,0.97979797979798,12.3654380930517,0.715151515151515,24.3206060606061,18,6,41,12
"Regina","MIROC6","SSP1","2085",85,111,128,3.18181818181818,1.16161616161616,12.9315094123049,0.279393939393939,25.7606060606061,20,8,47,19
"Regina","MPI-ESM1-2-LR","SSP1","2085",88,115,132,2.92929292929293,0.94949494949495,12.7950260177533,0.512323232323232,25.279797979798,18,6,43,17
"Regina","MRI-ESM2-0","SSP1","2085",98,120,135,2.8989898989899,0.656565656565657,13.2226683501684,0.0527272727272727,26.0454545454545,24,5,50,18
"Regina","NESM3","SSP1","2085",86,109,127,1.95959595959596,0.737373737373737,13.5126358279767,1.50292929292929,25.7069696969697,14,4,31,12
"Regina","ACCESS-CM2","SSP2","2085",78,104,124,1.5050505050505,0.484848484848485,13.7355000765228,1.66878787878788,26.1330303030303,10,5,26,10
"Regina","AWI-CM-1-1-MR","SSP2","2085",79,106,124,0.97979797979798,0.434343434343434,14.2139937251301,2.64,26.2285858585859,5,3,13,5
"Regina","CIESM","SSP2","2085",85,107,126,4.41414141414141,1.5959595959596,13.1572547444138,-0.485757575757576,27.3175757575758,32,9,59,28
"Regina","CMCC-ESM2","SSP2","2085",71,101,123,2.32323232323232,1.04040404040404,13.0838628711356,1.34767676767677,25.4467676767677,12,6,25,10
"Regina","CNRM-CM6-1-HR","SSP2","2085",68,104,125,2.76767676767677,0.909090909090909,12.4675371135598,0.857171717171717,24.7811111111111,15,5,35,13
"Regina","CNRM-ESM2-1","SSP2","2085",88,115,132,3.14141414141414,1.02020202020202,12.8599563820018,0.276767676767677,25.599494949495,19,8,43,18
"Regina","EC-Earth3-CC","SSP2","2085",80,109,129,2.08080808080808,0.717171717171717,13.024133761861,1.33242424242424,25.0273737373737,17,5,31,13
"Regina","EC-Earth3-Veg-LR","SSP2","2085",78,106,127,1.8989898989899,0.585858585858586,12.9429201101928,1.14585858585859,25.2357575757576,14,5,32,10
"Regina","FGOALS-g3","SSP2","2085",83,108,128,1.88888888888889,0.676767676767677,13.2243996786042,1.37171717171717,25.5323232323232,14,5,31,9
"Regina","FIO-ESM-2-0","SSP2","2085",79,105,126,1.29292929292929,0.313131313131313,13.3727265074992,1.45464646464646,25.7074747474747,8,2,28,7
"Regina","GFDL-ESM4","SSP2","2085",80,105,126,1.32323232323232,0.313131313131313,13.4571816651362,1.54454545454545,25.9319191919192,9,3,29,6
"Regina","HadGEM3-GC31-LL","SSP2","2085",72,101,124,2.29292929292929,0.818181818181818,13.3230567033976,1.47363636363636,25.4957575757576,12,6,26,11
"Regina","INM-CM4-8","SSP2","2085",87,112,129,2.42424242424242,0.838383838383838,13.1650987144169,0.810808080808081,25.4908080808081,16,7,36,13
"Regina","INM-CM5-0","SSP2","2085",76,106,129,2.8989898989899,0.787878787878788,12.1886562595654,0.559494949494949,24.1636363636364,15,6,39,15
"Regina","IPSL-CM6A-LR","SSP2","2085",75,106,126,1.78787878787879,0.616161616161616,13.075101010101,1.42737373737374,25.119797979798,14,5,29,12
"Regina","MIROC6","SSP2","2085",80,106,127,2.55555555555556,0.565656565656566,12.6734305172942,0.387676767676768,25.5668686868687,21,5,46,17
"Regina","MPI-ESM1-2-LR","SSP2","2085",81,109,130,2.61616161616162,0.888888888888889,12.6570458371595,0.83020202020202,24.830505050505,16,5,34,13
"Regina","MRI-ESM2-0","SSP2","2085",86,113,131,3.72727272727273,1.47474747474747,12.7715071166208,-0.0486868686868687,25.4975757575758,22,12,48,20
"Regina","NESM3","SSP2","2085",84,108,126,1.29292929292929,0.525252525252525,14.1059990052036,2.36686868686869,26.2876767676768,10,3,21,8
"Regina","ACCESS-CM2","SSP3","2085",70,101,120,2.24242424242424,0.767676767676768,13.5346391949801,1.57444444444444,25.7757575757576,15,6,28,14
"Regina","AWI-CM-1-1-MR","SSP3","2085",77,103,124,0.686868686868687,0.323232323232323,14.383045224977,3.98151515151515,25.1844444444444,4,2,10,4
"Regina","CNRM-CM6-1-HR","SSP3","2085",60,95,119,2.81818181818182,0.98989898989899,12.7905165289256,1.06686868686869,24.8214141414141,19,9,30,18
"Regina","CNRM-ESM2-1","SSP3","2085",77,109,128,1.4040404040404,0.393939393939394,13.1172692837466,1.59121212121212,25.0421212121212,14,4,27,9
"Regina","EC-Earth3-AerChem","SSP3","2085",68,100,123,1.76767676767677,0.484848484848485,12.8615847872666,1.78909090909091,24.5510101010101,11,6,23,11
"Regina","EC-Earth3-Veg-LR","SSP3","2085",68,102,124,2.19191919191919,1.03030303030303,13.3631538873584,1.79808080808081,25.2991919191919,12,6,22,9
"Regina","FGOALS-g3","SSP3","2085",80,104,126,1.63636363636364,0.535353535353535,13.3036604683196,1.33494949494949,25.7738383838384,12,4,27,9
"Regina","GFDL-ESM4","SSP3","2085",76,101,123,2.54545454545455,1.08080808080808,13.5528183348638,1.03848484848485,26.4309090909091,14,5,30,15
"Regina","INM-CM4-8","SSP3","2085",79,106,127,1.39393939393939,0.434343434343434,13.2325355831038,1.83676767676768,25.1668686868687,9,4,24,5
"Regina","INM-CM5-0","SSP3","2085",68,101,126,2.6969696969697,1.05050505050505,12.4159833180288,1.00444444444444,24.4522222222222,14,9,31,10
"Regina","IPSL-CM6A-LR","SSP3","2085",65,101,121,1.47474747474747,0.282828282828283,13.1120657330885,1.85686868686869,24.759696969697,12,2,24,10
"Regina","MIROC6","SSP3","2085",70,101,123,2.96969696969697,1.36363636363636,12.9967818334864,1.1759595959596,25.2646464646465,15,8,27,14
"Regina","MPI-ESM1-2-LR","SSP3","2085",71,105,126,1.82828282828283,0.636363636363636,13.0994811753903,1.62767676767677,24.9310101010101,9,4,25,10
"Regina","MRI-ESM2-0","SSP3","2085",84,109,128,2.61616161616162,0.939393939393939,12.8819008264463,0.804545454545455,25.460101010101,17,6,38,14
"Regina","ACCESS-CM2","SSP5","2085",71,99,122,2.43434343434343,0.909090909090909,13.5053152739516,2.0449494949495,25.4940404040404,16,6,22,15
"Regina","AWI-CM-1-1-MR","SSP5","2085",74,101,123,0.878787878787879,0.282828282828283,14.5464680899908,4.07949494949495,25.4622222222222,7,3,16,5
"Regina","CIESM","SSP5","2085",69,94,116,2.45454545454545,0.909090909090909,13.9229977808387,0.933939393939394,27.5413131313131,20,6,34,18
"Regina","CMCC-ESM2","SSP5","2085",68,97,121,2.1010101010101,0.757575757575758,13.3952330119376,1.86646464646465,25.4916161616162,16,6,25,13
"Regina","CNRM-CM6-1-HR","SSP5","2085",58,93,118,2.27272727272727,0.696969696969697,12.8906018518519,1.59868686868687,24.6860606060606,18,6,28,14
"Regina","CNRM-ESM2-1","SSP5","2085",72,106,125,2.05050505050505,0.808080808080808,13.3619302877257,1.56626262626263,25.5352525252525,11,5,26,11
"Regina","EC-Earth3-CC","SSP5","2085",76,101,124,2.1010101010101,0.707070707070707,13.4353324915825,2.16949494949495,25.0019191919192,16,4,20,13
"Regina","EC-Earth3-Veg-LR","SSP5","2085",65,97,121,2,0.727272727272727,13.1832078359351,2.30919191919192,24.7559595959596,13,4,22,12
"Regina","FGOALS-g3","SSP5","2085",74,100,122,1.66666666666667,0.535353535353535,13.8803776400367,2.14010101010101,26.0552525252525,10,3,23,8
"Regina","FIO-ESM-2-0","SSP5","2085",72,97,120,2,0.717171717171717,13.5953156565657,1.98767676767677,25.6963636363636,15,5,23,15
"Regina","GFDL-ESM4","SSP5","2085",69,99,122,2.1010101010101,0.757575757575758,13.3600696357515,2.01242424242424,25.2772727272727,13,4,23,11
"Regina","HadGEM3-GC31-LL","SSP5","2085",75,103,123,1.57575757575758,0.535353535353535,14.652641567187,2.36080808080808,27.0011111111111,14,4,22,12
"Regina","HadGEM3-GC31-MM","SSP5","2085",78,101,121,1.90909090909091,0.727272727272727,14.7513402969085,2.55757575757576,27.2087878787879,15,5,20,12
"Regina","INM-CM4-8","SSP5","2085",75,104,125,1.5959595959596,0.595959595959596,13.6670385674931,1.8920202020202,25.8613131313131,10,5,22,9
"Regina","INM-CM5-0","SSP5","2085",68,102,126,2.63636363636364,1.07070707070707,12.640162228344,0.922929292929293,25.0125252525253,12,8,30,10
"Regina","IPSL-CM6A-LR","SSP5","2085",66,102,141,1.11111111111111,0.282828282828283,14.6407139577594,3.17090909090909,26.3523232323232,8,1,16,6
"Regina","MIROC6","SSP5","2085",70,96,120,2.22222222222222,0.737373737373737,13.3312882614019,1.56565656565657,25.7631313131313,17,6,26,15
"Regina","MPI-ESM1-2-LR","SSP5","2085",75,102,124,1.95959595959596,0.898989898989899,13.3291307009489,1.80232323232323,25.4516161616162,10,6,21,9
"Regina","MRI-ESM2-0","SSP5","2085",79,104,126,1.81818181818182,0.595959595959596,13.1924108509336,1.05636363636364,25.6019191919192,13,6,31,9
"Regina","NESM3","SSP5","2085",74,101,120,1.5959595959596,0.545454545454545,14.4814554637282,2.72414141414141,26.6339393939394,11,3,20,10
