"Cultivar","GCM","SSP","Time","earliest_bloom","median_bloom","latest_bloom","mean_frost0","mean_frost2.2","mean_Tmean","mean_Tmin","mean_Tmax","frost0_5plus","frost0_1plus","frost2.2_5plus","frost2.2_1plus"
"Schneiders","ACCESS-CM2","SSP1","2085",67,100,121,3.24242424242424,1.35353535353535,12.0144023569024,0.446767676767677,24.1672727272727,17,9,35,16
"Schneiders","AWI-CM-1-1-MR","SSP1","2085",78,105,126,1.47474747474747,0.414141414141414,12.7624445209672,1.64080808080808,24.379595959596,9,4,24,7
"Schneiders","CIESM","SSP1","2085",91,113,128,8.12121212121212,3.53535353535354,12.7111765381084,-2.42121212121212,27.730202020202,51,21,71,48
"Schneiders","CMCC-ESM2","SSP1","2085",67,96,119,3.52525252525253,1.37373737373737,12.285000382614,0.593838383838384,24.2858585858586,22,10,37,19
"Schneiders","CNRM-CM6-1-HR","SSP1","2085",63,97,122,3.7979797979798,1.37373737373737,11.4039768901133,0.287777777777778,22.7567676767677,24,8,39,19
"Schneiders","CNRM-ESM2-1","SSP1","2085",85,113,129,3.44444444444444,1.26262626262626,12.4942990511172,0.148989898989899,24.7026262626263,21,9,43,18
"Schneiders","EC-Earth3-Veg-LR","SSP1","2085",82,111,128,3.52525252525253,1.14141414141414,12.4878776400367,0.34040404040404,24.9059595959596,23,6,45,19
"Schneiders","FGOALS-g3","SSP1","2085",83,107,125,1.67676767676768,0.525252525252525,13.4085541016223,1.37747474747475,26.0335353535354,11,4,29,7
"Schneiders","FIO-ESM-2-0","SSP1","2085",81,107,127,2.8989898989899,0.727272727272727,12.1677303336394,0.57040404040404,24.3239393939394,20,6,42,17
"Schneiders","GFDL-ESM4","SSP1","2085",83,108,127,3.24242424242424,1.09090909090909,12.5409779614325,0.483838383838384,25.1950505050505,21,6,41,21
"Schneiders","HadGEM3-GC31-LL","SSP1","2085",80,105,124,1.82828282828283,0.575757575757576,13.2850948882767,1.25434343434343,25.9353535353535,12,4,30,7
"Schneiders","HadGEM3-GC31-MM","SSP1","2085",77,104,124,2.17171717171717,0.656565656565657,12.8158976124885,1.0110101010101,25.2886868686869,14,6,34,10
"Schneiders","INM-CM4-8","SSP1","2085",80,106,126,1.82828282828283,0.282828282828283,12.6513119834711,1.02636363636364,24.7089898989899,16,2,36,8
"Schneiders","INM-CM5-0","SSP1","2085",72,105,126,3.48484848484848,1.03030303030303,11.8277647689011,-0.163030303030303,24.23,28,11,52,21
"Schneiders","IPSL-CM6A-LR","SSP1","2085",71,103,125,3.34343434343434,1.18181818181818,11.7612676002449,0.280808080808081,23.6223232323232,22,7,46,18
"Schneiders","MIROC6","SSP1","2085",77,106,125,3.41414141414141,0.95959595959596,12.3465365779002,-0.0758585858585858,25.1909090909091,28,8,54,21
"Schneiders","MPI-ESM1-2-LR","SSP1","2085",78,108,128,3.4040404040404,1.06060606060606,11.8912385215794,0.0341414141414141,23.9877777777778,24,8,49,24
"Schneiders","MRI-ESM2-0","SSP1","2085",93,117,134,4.43434343434343,1.46464646464646,12.4846617692072,-0.354444444444444,25.3960606060606,28,12,51,23
"Schneiders","NESM3","SSP1","2085",74,105,124,1.87878787878788,0.535353535353535,12.9469287572697,1.33747474747475,25.3669696969697,13,5,32,9
"Schneiders","ACCESS-CM2","SSP2","2085",71,100,120,2.72727272727273,1.19191919191919,12.7461279461279,1.15111111111111,24.8010101010101,15,8,26,14
"Schneiders","AWI-CM-1-1-MR","SSP2","2085",69,100,120,2.13131313131313,0.95959595959596,13.1000275482094,1.74888888888889,24.820101010101,14,6,23,12
"Schneiders","CIESM","SSP2","2085",80,104,123,4.80808080808081,1.58585858585859,12.7462163299663,-0.697171717171717,26.9280808080808,31,9,62,27
"Schneiders","CMCC-ESM2","SSP2","2085",66,95,118,3.67676767676768,1.37373737373737,12.2508780991736,0.496868686868687,24.3360606060606,24,11,40,20
"Schneiders","CNRM-CM6-1-HR","SSP2","2085",61,97,118,3.6969696969697,1.27272727272727,11.6712431129477,0.524848484848485,23.2206060606061,23,10,39,22
"Schneiders","CNRM-ESM2-1","SSP2","2085",80,109,129,4.24242424242424,1.44444444444444,12.063085399449,0.0325252525252525,24.449898989899,30,9,51,23
"Schneiders","EC-Earth3-CC","SSP2","2085",71,104,125,2.61616161616162,1.02020202020202,12.5059798745026,0.841717171717172,24.6389898989899,19,8,36,15
"Schneiders","EC-Earth3-Veg-LR","SSP2","2085",71,101,122,2.86868686868687,1.27272727272727,12.2164045760637,0.713636363636364,24.1674747474747,16,9,34,15
"Schneiders","FGOALS-g3","SSP2","2085",78,104,124,2.24242424242424,0.686868686868687,12.8303661616162,0.837777777777778,25.2455555555556,17,5,36,13
"Schneiders","FIO-ESM-2-0","SSP2","2085",71,100,120,2.74747474747475,1.17171717171717,12.4925145393327,1.03292929292929,24.2508080808081,15,8,30,15
"Schneiders","GFDL-ESM4","SSP2","2085",71,101,120,2.52525252525253,1.15151515151515,12.6968001989593,0.962424242424242,24.8520202020202,15,8,31,14
"Schneiders","HadGEM3-GC31-LL","SSP2","2085",67,97,120,3.12121212121212,1.18181818181818,12.6177571166208,1.03707070707071,24.6321212121212,20,9,31,18
"Schneiders","INM-CM4-8","SSP2","2085",80,106,126,2.64646464646465,0.656565656565657,12.6103141261096,0.756969696969697,25.0239393939394,17,5,41,9
"Schneiders","INM-CM5-0","SSP2","2085",69,100,123,3.94949494949495,1.61616161616162,11.554657943067,0.331818181818182,23.3611111111111,18,10,38,20
"Schneiders","IPSL-CM6A-LR","SSP2","2085",64,99,121,2.07070707070707,0.747474747474748,12.1499165901439,1.09171717171717,23.7388888888889,13,5,31,10
"Schneiders","MIROC6","SSP2","2085",68,101,122,4.51515151515152,1.7979797979798,11.9040143862871,-0.186868686868687,24.4526262626263,23,12,50,21
"Schneiders","MPI-ESM1-2-LR","SSP2","2085",73,103,125,3.09090909090909,1,12.1035162228344,0.334646464646465,24.1264646464646,22,8,44,15
"Schneiders","MRI-ESM2-0","SSP2","2085",81,107,127,3.81818181818182,1.26262626262626,12.1132533670034,0.0437373737373738,24.8053535353535,26,9,49,21
"Schneiders","NESM3","SSP2","2085",76,105,122,1.41414141414141,0.505050505050505,13.5898262932354,1.87010101010101,25.9613131313131,8,5,23,8
"Schneiders","ACCESS-CM2","SSP3","2085",63,94,116,3.23232323232323,1.02020202020202,12.5343610345883,0.779191919191919,24.6115151515152,23,9,40,20
"Schneiders","AWI-CM-1-1-MR","SSP3","2085",63,96,117,1.1010101010101,0.313131313131313,13.4040817263545,3.14828282828283,24.2006060606061,9,2,20,7
"Schneiders","CNRM-CM6-1-HR","SSP3","2085",55,87,112,2.93939393939394,0.888888888888889,11.570523798592,0.963939393939394,22.7423232323232,16,7,37,12
"Schneiders","CNRM-ESM2-1","SSP3","2085",66,103,122,2.75757575757576,1.1010101010101,12.2746587082951,0.736565656565657,24.3528282828283,19,8,37,14
"Schneiders","EC-Earth3-AerChem","SSP3","2085",59,91,118,4.26262626262626,1.28282828282828,11.7543369299051,0.331111111111111,23.4121212121212,27,11,45,26
"Schneiders","EC-Earth3-Veg-LR","SSP3","2085",61,95,118,2.72727272727273,0.94949494949495,12.4718197122743,1.28353535353535,23.9542424242424,20,8,32,18
"Schneiders","FGOALS-g3","SSP3","2085",71,100,121,3.15151515151515,1.34343434343434,12.4408230027548,0.803232323232323,24.399494949495,17,10,31,17
"Schneiders","GFDL-ESM4","SSP3","2085",68,96,119,3.50505050505051,1.37373737373737,12.7323630241812,0.653535353535354,25.2275757575758,21,11,34,21
"Schneiders","INM-CM4-8","SSP3","2085",70,101,122,2.44444444444444,1.09090909090909,12.4444176614631,1.2710101010101,24.120404040404,15,7,24,12
"Schneiders","INM-CM5-0","SSP3","2085",61,93,118,4.02020202020202,1.39393939393939,11.726189929599,0.36959595959596,23.2321212121212,29,13,46,22
"Schneiders","IPSL-CM6A-LR","SSP3","2085",58,90,115,4.01010101010101,1.07070707070707,11.9302532904806,0.854646464646465,23.4943434343434,22,7,42,18
"Schneiders","MIROC6","SSP3","2085",61,94,116,3.26262626262626,1.16161616161616,12.2720718549128,0.753535353535354,24.1352525252525,21,10,39,18
"Schneiders","MPI-ESM1-2-LR","SSP3","2085",62,97,119,2.33333333333333,0.838383838383838,12.173628711356,1.40848484848485,23.3736363636364,15,4,28,13
"Schneiders","MRI-ESM2-0","SSP3","2085",75,104,124,2.85858585858586,0.838383838383838,12.3862588001224,0.414343434343434,25.0119191919192,20,7,45,17
"Schneiders","ACCESS-CM2","SSP5","2085",64,90,112,2.61616161616162,0.868686868686869,12.6880253290481,1.36838383838384,24.4007070707071,17,4,33,14
"Schneiders","AWI-CM-1-1-MR","SSP5","2085",62,92,112,0.727272727272727,0.191919191919192,13.6259821701867,3.60989898989899,24.219898989899,5,2,12,3
"Schneiders","CIESM","SSP5","2085",67,89,110,3.54545454545455,1.12121212121212,12.9341471533517,0.204141414141414,26.5593939393939,28,7,46,22
"Schneiders","CMCC-ESM2","SSP5","2085",61,90,113,2.58585858585859,0.727272727272727,12.4508723599633,1.22767676767677,24.2082828282828,20,4,34,14
"Schneiders","CNRM-CM6-1-HR","SSP5","2085",55,84,112,2.1010101010101,0.525252525252525,11.6294406183043,1.07808080808081,22.4414141414141,19,4,34,13
"Schneiders","CNRM-ESM2-1","SSP5","2085",62,99,120,2.09090909090909,0.828282828282828,12.5144402356902,1.23787878787879,24.350505050505,14,6,27,12
"Schneiders","EC-Earth3-CC","SSP5","2085",63,94,118,2,0.616161616161616,12.7543992959902,1.84242424242424,24.2431313131313,15,5,24,10
"Schneiders","EC-Earth3-Veg-LR","SSP5","2085",60,88,112,1.39393939393939,0.393939393939394,12.3811317722681,2.2450505050505,23.0806060606061,10,4,22,9
"Schneiders","FGOALS-g3","SSP5","2085",67,95,116,2.27272727272727,0.787878787878788,12.9969058004285,1.55767676767677,24.7209090909091,16,4,25,15
"Schneiders","FIO-ESM-2-0","SSP5","2085",62,91,113,2.42424242424242,0.686868686868687,12.5460743801653,1.28434343434343,24.0622222222222,17,5,34,15
"Schneiders","GFDL-ESM4","SSP5","2085",62,93,115,2.60606060606061,0.838383838383838,12.5646043771044,1.2810101010101,24.1225252525253,21,8,35,17
"Schneiders","HadGEM3-GC31-LL","SSP5","2085",68,96,114,2.17171717171717,0.777777777777778,13.5558914906642,1.95434343434343,25.6407070707071,14,5,23,11
"Schneiders","HadGEM3-GC31-MM","SSP5","2085",69,94,113,1.86868686868687,0.727272727272727,13.684677456382,2.27979797979798,25.5448484848485,14,5,20,9
"Schneiders","INM-CM4-8","SSP5","2085",67,98,119,2.57575757575758,1.04040404040404,12.6088337924701,1.53070707070707,24.2325252525253,16,6,27,15
"Schneiders","INM-CM5-0","SSP5","2085",60,94,118,4.50505050505051,1.64646464646465,11.8151385062749,0.141313131313131,23.4647474747475,33,13,46,24
"Schneiders","IPSL-CM6A-LR","SSP5","2085",61,93,113,1.68686868686869,0.595959595959596,13.3245955769819,2.46878787878788,24.8349494949495,10,4,20,8
"Schneiders","MIROC6","SSP5","2085",59,89,111,2.82828282828283,0.858585858585859,12.2084527089073,0.879191919191919,23.7945454545455,22,9,39,17
"Schneiders","MPI-ESM1-2-LR","SSP5","2085",62,96,119,2.55555555555556,0.878787878787879,12.562581496786,1.40979797979798,24.2865656565657,18,7,29,14
"Schneiders","MRI-ESM2-0","SSP5","2085",69,99,121,3.29292929292929,1.37373737373737,12.2994880624426,0.649292929292929,24.4050505050505,18,9,36,16
"Schneiders","NESM3","SSP5","2085",65,95,114,1.60606060606061,0.454545454545455,13.3182216100398,2.18737373737374,25.1483838383838,13,3,22,9
